ID;Name;Description
22847;Vampire Avanced Rune;Dark Vampire [Darkened Wrath Kill] Lv +1 Additional attribute rarity: ★★☆☆☆
22848;Vampire Avanced Rune;Inferno Vampire [Inferno Blessing] Lv +1 Additional attribute rarity: ★★★☆☆
22849;Vampire Avanced Rune;Inferno Vampire [Underworld Scorching] Lv +1 Additional attribute rarity: ★★★★☆
22850;Vampire Avanced Rune;Inferno Vampire [Flame Force] Lv +1 Additional attribute rarity: ★☆☆☆☆
22851;Vampire Avanced Rune;Inferno Vampire [Inferno Bat] Lv +1 Additional attribute rarity: ★★★★★
22852;Vampire Avanced Rune;Inferno Vampire [Soul Burn] Lv +1  Additional Attributes Rarity: ★★★☆☆
22853;Vampire Avanced Rune;Inferno Vampire [Feast] Lv +1 Additional attribute rarity: ★★★★☆
22854;Vampire Avanced Rune;Inferno Vampire [Flash Bat] Lv +1 Additional attribute rarity: ★☆☆☆☆
22855;Vampire Avanced Rune;Inferno Vampire [Hand of Flame] Lv +1 Additional attribute rarity: ★★★★★
22856;Vampire Avanced Rune;Inferno Vampire [Burning Heaven] Lv +1 Additional attribute rarity: ★☆☆☆☆
22857;Vampire Avanced Rune;Inferno Vampire [Flame Fiend] Lv +1  Additional Attributes Rarity: ★★★☆☆
24297;Vampire Advanced Rune (R);Blood Vampire  (True Seed of Life) Lv1  Additional Attributes Rarity: ★★★★★ (True Rune)
24298;Vampire Advanced Rune (R);Blood Vampire  (True Blood Curse) Lv1  Additional Attributes Rarity: ★★★★☆ (True Rune)
24299;Vampire Advanced Rune (R);Dark Vampire (True Seed of Darkness) Lv1  Additional Attributes Rarity: ★★★★★ (True Rune)
24300;Vampire Advanced Rune (R);Dark Vampire (True Mana Explosion) Lv1  Additional Attributes Rarity: ★★★★★ (True Rune)
24301;Vampire Advanced Rune (R);Inferno Vampire  (True Inferno Bat) Lv1  Additional Attributes Rarity: ★★★★★ (True Rune)
24302;Vampire Advanced Rune (R);Inferno Vampire [True Hand of Flame] Lv +1  Additional Attributes Rarity: ★★★★★ (True Rune)
24303;Vampire Advanced Rune (R);Blood Vampire  (Batwing Shadow) Lv1  Additional Attributes Rarity: ★★★★☆
24304;Vampire Advanced Rune (R);Blood Vampire  (Blood Knowledge) Lv1  Additional Attributes Rarity: ★★★☆☆
24305;Vampire Advanced Rune (R);Dark Vampire (Sudden Darkness) Lv1  Additional Attributes Rarity: ★★★★★
24306;Vampire Advanced Rune (R);Inferno Vampire  (Hasted Hellfire) Lv1  Additional Attributes Rarity: ★★★☆☆
24307;Vampire Advanced Rune (R);Inferno Vampire [Advanced Evil Flame] Lv +1  Additional Attributes Rarity: ★★★☆☆
24308;Vampire Advanced Rune (R);Inferno Vampire  (Blazing Charmed Strike) Lv1  Additional Attributes Rarity: ★★★☆☆
36530;Warden_Normal_Rune_01;Moon Eater Warden [Moon Pulse] +Lv1 Additional attribute rarity: ★★★☆☆
36531;Warden_Normal_Rune_02;Moon Eater Warden [Moon Brilliance] +Lv1 Additional attribute rarity: ★★★☆☆
36532;Warden_Normal_Rune_03;Moon Eater Warden [Arc Slash] +Lv1 Additional attribute rarity: ★★★☆☆ 
36533;Warden_Normal_Rune_04;Moon Eater Warden [Phantom Wings] +Lv1 Additional attribute rarity: ★★★☆☆
36534;Warden_Normal_Rune_05;Moon Eater Warden [Moon Wane] +Lv1 Additional attribute rarity: ★★★★★
36535;Warden_Normal_Rune_06;Moon Eater Warden [Silver Nova] +Lv1 Additional attribute rarity: ★★★☆☆
36536;Warden_Normal_Rune_07;Moon Eater Warden [Moon Corruption] +Lv1 Additional attribute rarity: ★★★☆☆
36537;Warden_Normal_Rune_08;Moon Eater Warden [Darkbound Spirit] +Lv1 Additional attribute rarity: ★★★☆☆
36538;Warden_Normal_Rune_09;Moon Eater Warden [Adept Swordsplay] +Lv1 Additional attribute rarity: ★★★☆☆
36539;Warden_Normal_Rune_10;Moon Eater Warden [Inextricable Sin] +Lv1 Additional attribute rarity: ★★★☆☆
36540;Warden_Normal_Rune_11;Moon Eater Warden [Bleak Inferno] +Lv1 Additional attribute rarity: ★★★★★ 
36541;Warden_Normal_Rune_12;Moon Eater Warden [Endless Penalty] +Lv1 Additional attribute rarity: ★★★☆☆
36542;Warden_Normal_Rune_13;Moon Eater Warden [Dark Hostility] +Lv1 Additional attribute rarity: ★★★★★
36543;Warden_Normal_Rune_14;Moon Eater Warden [True Bleak Inferno] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
36544;Warden_Normal_Rune_15;Sunray Warden [Blinding Dazzle] +Lv1 Additional attribute rarity: ★★★★★
36545;Warden_Normal_Rune_16;Sunray Warden [Feather Storm] +Lv1 Additional attribute rarity: ★★★☆☆
36546;Warden_Normal_Rune_17;Sunray Warden [Sand of Light] +Lv1 Additional attribute rarity: ★★★☆☆
36547;Warden_Normal_Rune_18;Sunray Warden [Bright Protection] +Lv1 Additional attribute rarity: ★★★★★ 
36548;Warden_Normal_Rune_19;Sunray Warden [Extraplanar Light] +Lv1 Additional attribute rarity: ★★★☆☆
36549;Warden_Normal_Rune_20;Sunray Warden [Dream Silhouette] +Lv1 Additional attribute rarity: ★★★★☆
36550;Warden_Normal_Rune_21;Sunray Warden [Redhot Flare] +Lv1 Additional attribute rarity: ★★★☆☆ 
36551;Warden_Normal_Rune_22;Sunray Warden [Shine of Mercy] +Lv1 Additional attribute rarity: ★★★☆☆
36552;Warden_Normal_Rune_23;Sunray Warden [Extreme Smite] +Lv1 Additional attribute rarity: ★★★★★
36553;Warden_Normal_Rune_24;Sunray Warden [Eternal Light] +Lv1 Additional attribute rarity: ★★★☆☆
36554;Warden_Normal_Rune_25;Sunray Warden [Divine Entity] +Lv1 Additional attribute rarity: ★★★☆☆
36555;Warden_Normal_Rune_26;Sunray Warden [Supreme Volition] +Lv1 Additional attribute rarity: ★★★★☆
36556;Warden_Normal_Rune_27;Sunray Warden [True Bright Protection] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
36557;Warden_Normal_Rune_28;Sunray Warden [True Redhot Flare] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
36558;Warden_Normal_Rune_29;Astromancy Warden [Astral Gift] +Lv1 Additional attribute rarity: ★★★☆☆
36559;Warden_Normal_Rune_30;Astromancy Warden [Star Codex] +Lv1 Additional attribute rarity: ★★★☆☆
36560;Warden_Normal_Rune_31;Astromancy Warden [Night Circle] +Lv1 Additional attribute rarity: ★★★☆☆
36561;Warden_Normal_Rune_32;Astromancy Warden [Galaxy Ripple] +Lv1 Additional attribute rarity: ★★★☆☆
36562;Warden_Normal_Rune_33;Astromancy Warden [Nebula Grave] +Lv1 Additional attribute rarity: ★★★☆☆
36563;Warden_Normal_Rune_34;Astromancy Warden [Soul Cleanse] +Lv1 Additional attribute rarity: ★★★★★ 
36564;Warden_Normal_Rune_35;Astromancy Warden [Nocturnal Trap] +Lv1 Additional attribute rarity: ★★★★☆
36565;Warden_Normal_Rune_36;Astromancy Warden [Ether Aspiration] +Lv1 Additional attribute rarity: ★★★★☆
36566;Warden_Normal_Rune_37;Astromancy Warden [Apex Illumination] +Lv1 Additional attribute rarity: ★★★☆☆
36567;Warden_Normal_Rune_38;Astromancy Warden [Exitless Hell] +Lv1 Additional attribute rarity: ★★★★★ 
36568;Warden_Normal_Rune_39;Astromancy Warden [Astral Sentience] +Lv1 Additional attribute rarity: ★★★☆☆
36569;Warden_Normal_Rune_40;Astromancy Warden [Endless Nirvana] +Lv1 Additional attribute rarity: ★★★★★
36570;Warden_Normal_Rune_41;Astromancy Warden [True Soul Cleanse] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
36571;Warden_Normal_Rune_42;Astromancy Warden [True Exitless Hell] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
36572;Warden_Advanced_Rune_01;Moon Eater Warden [Moon Pulse] +Lv1 Additional attribute rarity: ★★★☆☆
36573;Warden_Advanced_Rune_02;Moon Eater Warden [Moon Brilliance] +Lv1 Additional attribute rarity: ★★★☆☆
36574;Warden_Advanced_Rune_03;Moon Eater Warden [Arc Slash] +Lv1 Additional attribute rarity: ★★★☆☆ 
36575;Warden_Advanced_Rune_04;Moon Eater Warden [Phantom Wings] +Lv1 Additional attribute rarity: ★★★☆☆
36576;Warden_Advanced_Rune_05;Moon Eater Warden [Moon Wane] +Lv1 Additional attribute rarity: ★★★★★
36577;Warden_Advanced_Rune_06;Moon Eater Warden [Silver Nova] +Lv1 Additional attribute rarity: ★★★☆☆
36578;Warden_Advanced_Rune_07;Moon Eater Warden [Moon Corruption] +Lv1 Additional attribute rarity: ★★★☆☆
36579;Warden_Advanced_Rune_08;Moon Eater Warden [Darkbound Spirit] +Lv1 Additional attribute rarity: ★★★☆☆
36580;Warden_Advanced_Rune_09;Moon Eater Warden [Adept Swordsplay] +Lv1 Additional attribute rarity: ★★★☆☆
36581;Warden_Advanced_Rune_10;Moon Eater Warden [Inextricable Sin] +Lv1 Additional attribute rarity: ★★★☆☆
36582;Warden_Advanced_Rune_11;Moon Eater Warden [Bleak Inferno] +Lv1 Additional attribute rarity: ★★★★★ 
36583;Warden_Advanced_Rune_12;Moon Eater Warden [Endless Penalty] +Lv1 Additional attribute rarity: ★★★☆☆
36584;Warden_Advanced_Rune_13;Moon Eater Warden [Dark Hostility] +Lv1 Additional attribute rarity: ★★★★★
36585;Warden_Advanced_Rune_14;Moon Eater Warden [True Bleak Inferno] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
36586;Warden_Advanced_Rune_15;Sunray Warden [Blinding Dazzle] +Lv1 Additional attribute rarity: ★★★★★
36587;Warden_Advanced_Rune_16;Sunray Warden [Feather Storm] +Lv1 Additional attribute rarity: ★★★☆☆
36588;Warden_Advanced_Rune_17;Sunray Warden [Sand of Light] +Lv1 Additional attribute rarity: ★★★☆☆
36589;Warden_Advanced_Rune_18;Sunray Warden [Bright Protection] +Lv1 Additional attribute rarity: ★★★★★ 
36590;Warden_Advanced_Rune_19;Sunray Warden [Extraplanar Light] +Lv1 Additional attribute rarity: ★★★☆☆
36591;Warden_Advanced_Rune_20;Sunray Warden [Dream Silhouette] +Lv1 Additional attribute rarity: ★★★★☆
36592;Warden_Advanced_Rune_21;Sunray Warden [Redhot Flare] +Lv1 Additional attribute rarity: ★★★☆☆ 
36593;Warden_Advanced_Rune_22;Sunray Warden [Shine of Mercy] +Lv1 Additional attribute rarity: ★★★☆☆
36594;Warden_Advanced_Rune_23;Sunray Warden [Extreme Smite] +Lv1 Additional attribute rarity: ★★★★★
36595;Warden_Advanced_Rune_24;Sunray Warden [Eternal Light] +Lv1 Additional attribute rarity: ★★★☆☆
36596;Warden_Advanced_Rune_25;Sunray Warden [Divine Entity] +Lv1 Additional attribute rarity: ★★★☆☆
36597;Warden_Advanced_Rune_26;Sunray Warden [Supreme Volition] +Lv1 Additional attribute rarity: ★★★★☆
36598;Warden_Advanced_Rune_27;Sunray Warden [True Bright Protection] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
36599;Warden_Advanced_Rune_28;Sunray Warden [True Redhot Flare] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
36600;Warden_Advanced_Rune_29;Astromancy Warden [Astral Gift] +Lv1 Additional attribute rarity: ★★★☆☆
36601;Warden_Advanced_Rune_30;Astromancy Warden [Star Codex] +Lv1 Additional attribute rarity: ★★★☆☆
36602;Warden_Advanced_Rune_31;Astromancy Warden [Night Circle] +Lv1 Additional attribute rarity: ★★★☆☆
36603;Warden_Advanced_Rune_32;Astromancy Warden [Galaxy Ripple] +Lv1 Additional attribute rarity: ★★★☆☆
36604;Warden_Advanced_Rune_33;Astromancy Warden [Nebula Grave] +Lv1 Additional attribute rarity: ★★★☆☆
36605;Warden_Advanced_Rune_34;Astromancy Warden [Soul Cleanse] +Lv1 Additional attribute rarity: ★★★★★ 
36606;Warden_Advanced_Rune_35;Astromancy Warden [Nocturnal Trap] +Lv1 Additional attribute rarity: ★★★★☆
36607;Warden_Advanced_Rune_36;Astromancy Warden [Ether Aspiration] +Lv1 Additional attribute rarity: ★★★★☆
36608;Warden_Advanced_Rune_37;Astromancy Warden [Apex Illumination] +Lv1 Additional attribute rarity: ★★★☆☆
36609;Warden_Advanced_Rune_38;Astromancy Warden [Exitless Hell] +Lv1 Additional attribute rarity: ★★★★★ 
36610;Warden_Advanced_Rune_39;Astromancy Warden [Astral Sentience] +Lv1 Additional attribute rarity: ★★★☆☆
36611;Warden_Advanced_Rune_40;Astromancy Warden [Endless Nirvana] +Lv1 Additional attribute rarity: ★★★★★
36612;Warden_Advanced_Rune_41;Astromancy Warden [True Soul Cleanse] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
36613;Warden_Advanced_Rune_42;Astromancy Warden [True Exitless Hell] +Lv1 Additional attribute rarity: ★★★★★ (True Rune)
52204;Dragoon_Normal_Rune_01;Ashen Dragoon [Flowing Flame of Speed] LV+1 Additional attribute rarity: ★★★★☆
52205;Dragoon_Normal_Rune_02;Ashen Dragoon [Blazing Spear: Flowing Flame] LV+1 Additional attribute rarity: ★★★★☆
52206;Dragoon_Normal_Rune_03;Ashen Dragoon [Flowing Flame of Gravity] LV+1 Additional attribute rarity: ★★★☆☆
52207;Dragoon_Normal_Rune_04;Ashen Dragoon [Golden Ax] LV+1 Additional attribute rarity: ★★★★☆
52208;Dragoon_Normal_Rune_05;Ashen Dragoon [Burning Star] LV+1 Additional attribute rarity: ★★★★★
52209;Dragoon_Normal_Rune_06;Ashen Dragoon [Hurricane] LV+1 Additional attribute rarity: ★★☆☆☆
52210;Dragoon_Normal_Rune_07;Ashen Dragoon [Peerless] LV+1 Additional attribute rarity: ★★☆☆☆
52211;Dragoon_Normal_Rune_08;Ashen Dragoon [Convergence] LV+1 Additional attribute rarity: ★★☆☆☆
52212;Dragoon_Normal_Rune_09;Ashen Dragoon [Buried Soul of Flame] LV+1 Additional attribute rarity: ★★★★★
52213;Dragoon_Normal_Rune_10;Ashen Dragoon [Unparalleled Courage] LV+1 Additional attribute rarity: ★★☆☆☆
52214;Dragoon_Normal_Rune_11;Ashen Dragoon [Ashen] LV+1 Additional attribute rarity: ★★☆☆☆
52215;Dragoon_Normal_Rune_12;Ashen Dragoon [Dragon Tamer: Flame] LV+1 Additional attribute rarity: ★★☆☆☆
52216;Dragoon_Normal_Rune_13;Ashen Dragoon [Heart Burn] LV+1 Additional attribute rarity: ★★☆☆☆
52217;Dragoon_Normal_Rune_14;Ashen Dragoon [Unity of Spears] LV+1 Additional attribute rarity: ★★★★★
52218;Dragoon_Normal_Rune_15;Sleet Dragoon [Relentless Strike] LV+1 Additional attribute rarity: ★★☆☆☆
52219;Dragoon_Normal_Rune_16;Sleet Dragoon [Unstoppable Stride] LV+1 Additional attribute rarity: ★★☆☆☆
52220;Dragoon_Normal_Rune_17;Sleet Dragoon [Slow Freeze] LV+1 Additional attribute rarity: ★★★★☆
52221;Dragoon_Normal_Rune_18;Sleet Dragoon [Sleet] LV+1 Additional attribute rarity: ★★★★☆
52222;Dragoon_Normal_Rune_19;Sleet Dragoon [Icy Eternity] LV+1 Additional attribute rarity: ★★☆☆☆
52223;Dragoon_Normal_Rune_20;Sleet Dragoon [Icebound Galaxy] LV+1 Additional attribute rarity: ★★☆☆☆
52224;Dragoon_Normal_Rune_21;Sleet Dragoon [Boreal Atmosphere] LV+1 Additional attribute rarity: ★★☆☆☆
52225;Dragoon_Normal_Rune_22;Sleet Dragoon [Ripple Surge] LV+1 Additional attribute rarity: ★★☆☆☆
52226;Dragoon_Normal_Rune_23;Sleet Dragoon [Buried Soul of Ice] LV+1 Additional attribute rarity: ★★★★★
52227;Dragoon_Normal_Rune_24;Sleet Dragoon [Ground Zero] LV+1 Additional attribute rarity: ★★☆☆☆
52228;Dragoon_Normal_Rune_25;Sleet Dragoon [Froze Impact] LV+1 Additional attribute rarity: ★★★★★
52229;Dragoon_Normal_Rune_26;Sleet Dragoon [Sky Trek] LV+1 Additional attribute rarity: ★★☆☆☆
52230;Dragoon_Normal_Rune_27;Sleet Dragoon [Dragon Tamer: Ice] LV+1 Additional attribute rarity: ★★☆☆☆
52231;Dragoon_Normal_Rune_28;Sleet Dragoon [Tranquil Entity] LV+1 Additional attribute rarity: ★★☆☆☆
52232;Dragoon_Normal_Rune_29;Bleak Dragoon [Arcane Break] LV+1 Additional attribute rarity: ★★★★☆
52233;Dragoon_Normal_Rune_30;Bleak Dragoon [Rapid Abduction] LV+1 Additional attribute rarity: ★★★☆☆
52234;Dragoon_Normal_Rune_31;Bleak Dragoon [Death Tangle] LV+1 Additional attribute rarity: ★★☆☆☆
52235;Dragoon_Normal_Rune_32;Bleak Dragoon [Abyss Devourer] LV+1 Additional attribute rarity: ★★☆☆☆
52236;Dragoon_Normal_Rune_33;Bleak Dragoon [Abyss Abductor] LV+1 Additional attribute rarity: ★★★★☆
52237;Dragoon_Normal_Rune_34;Bleak Dragoon [Lunge] LV+1 Additional attribute rarity: ★★★★☆
52238;Dragoon_Normal_Rune_35;Bleak Dragoon [Curse Inflictor] LV+1 Additional attribute rarity: ★★☆☆☆
52239;Dragoon_Normal_Rune_36;Bleak Dragoon [Elegy] LV+1 Additional attribute rarity: ★★☆☆☆
52240;Dragoon_Normal_Rune_37;Bleak Dragoon [Dark Night] LV+1 Additional attribute rarity: ★★☆☆☆
52241;Dragoon_Normal_Rune_38;Bleak Dragoon [Buried Soul of Darkness] LV+1 Additional attribute rarity: ★★★★★
52242;Dragoon_Normal_Rune_39;Bleak Dragoon [Dragon Realm] LV+1 Additional attribute rarity: ★★☆☆☆
52243;Dragoon_Normal_Rune_40;Bleak Dragoon [Dragon Might] LV+1 Additional attribute rarity: ★★☆☆☆
52244;Dragoon_Normal_Rune_41;Bleak Dragoon [Venom Gnasher] LV+1 Additional attribute rarity: ★★☆☆☆
52245;Dragoon_Normal_Rune_42;Bleak Dragoon [Dragon Tamer: Darkness] LV+1 Additional attribute rarity: ★★☆☆☆
52246;Dragoon_Normal_Rune_43;Ashen Dragoon [Blazing Lance: Flowing Flame] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
52247;Dragoon_Normal_Rune_44;Sleet Dragoon [Tranquil Entity] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
52248;Dragoon_Normal_Rune_45;Bleak Dragoon [Death Tangle] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
52249;Dragoon_Normal_Rune_46;Bleak Dragoon [Elegy] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
52250;Dragoon_Normal_Rune_47;Bleak Dragoon [Venom Gnasher] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
52251;Dragoon_Advanced_Rune_01;Ashen Dragoon [Flowing Flame of Speed] LV+1 Additional attribute rarity: ★★★★☆
52252;Dragoon_Advanced_Rune_02;Ashen Dragoon [Blazing Lance: Flowing Flame] LV+1 Additional attribute rarity: ★★★★☆
52253;Dragoon_Advanced_Rune_03;Ashen Dragoon [Flowing Flame of Gravity] LV+1 Additional attribute rarity: ★★★☆☆
52254;Dragoon_Advanced_Rune_04;Ashen Dragoon [Golden Ax] LV+1 Additional attribute rarity: ★★★★☆
52255;Dragoon_Advanced_Rune_05;Ashen Dragoon [Burning Star] LV+1 Additional attribute rarity: ★★★★★
52256;Dragoon_Advanced_Rune_06;Ashen Dragoon [Hurricane] LV+1 Additional attribute rarity: ★★☆☆☆
52257;Dragoon_Advanced_Rune_07;Ashen Dragoon [Peerless] LV+1 Additional attribute rarity: ★★☆☆☆
52258;Dragoon_Advanced_Rune_08;Ashen Dragoon [Convergence] LV+1 Additional attribute rarity: ★★☆☆☆
52259;Dragoon_Advanced_Rune_09;Ashen Dragoon [Buried Soul of Flame] LV+1 Additional attribute rarity: ★★★★★
52260;Dragoon_Advanced_Rune_10;Ashen Dragoon [Unparalleled Courage] LV+1 Additional attribute rarity: ★★☆☆☆
52261;Dragoon_Advanced_Rune_11;Ashen Dragoon [Ashen] LV+1 Additional attribute rarity: ★★☆☆☆
52262;Dragoon_Advanced_Rune_12;Ashen Dragoon [Dragon Tamer: Flame] LV+1 Additional attribute rarity: ★★☆☆☆
52263;Dragoon_Advanced_Rune_13;Ashen Dragoon [Heart Burn] LV+1 Additional attribute rarity: ★★☆☆☆
52264;Dragoon_Advanced_Rune_14;Ashen Dragoon [Unity of Spears] LV+1 Additional attribute rarity: ★★★★★
52265;Dragoon_Advanced_Rune_15;Sleet Dragoon [Relentless Strike] LV+1 Additional attribute rarity: ★★☆☆☆
52266;Dragoon_Advanced_Rune_16;Sleet Dragoon [Unstoppable Stride] LV+1 Additional attribute rarity: ★★☆☆☆
52267;Dragoon_Advanced_Rune_17;Sleet Dragoon [Slow Freeze] LV+1 Additional attribute rarity: ★★★★☆
52268;Dragoon_Advanced_Rune_18;Sleet Dragoon [Sleet] LV+1 Additional attribute rarity: ★★★★☆
52269;Dragoon_Advanced_Rune_19;Sleet Dragoon [Icy Eternity] LV+1 Additional attribute rarity: ★★☆☆☆
52270;Dragoon_Advanced_Rune_20;Sleet Dragoon [Icebound Galaxy] LV+1 Additional attribute rarity: ★★☆☆☆
52271;Dragoon_Advanced_Rune_21;Sleet Dragoon [Boreal Atmosphere] LV+1 Additional attribute rarity: ★★☆☆☆
52272;Dragoon_Advanced_Rune_22;Sleet Dragoon [Ripple Surge] LV+1 Additional attribute rarity: ★★☆☆☆
52273;Dragoon_Advanced_Rune_23;Sleet Dragoon [Buried Soul of Ice] LV+1 Additional attribute rarity: ★★★★★
52274;Dragoon_Advanced_Rune_24;Sleet Dragoon [Ground Zero] LV+1 Additional attribute rarity: ★★☆☆☆
52275;Dragoon_Advanced_Rune_25;Sleet Dragoon [Froze Impact] LV+1 Additional attribute rarity: ★★★★☆
52276;Dragoon_Advanced_Rune_26;Sleet Dragoon [Sky Trek] LV+1 Additional attribute rarity: ★★☆☆☆
52277;Dragoon_Advanced_Rune_27;Sleet Dragoon [Dragon Tamer: Ice] LV+1 Additional attribute rarity: ★★☆☆☆
52278;Dragoon_Advanced_Rune_28;Sleet Dragoon [Tranquil Entity] LV+1 Additional attribute rarity: ★★☆☆☆
52279;Dragoon_Advanced_Rune_29;Bleak Dragoon [Arcane Break] LV+1 Additional attribute rarity: ★★★★☆
52280;Dragoon_Advanced_Rune_30;Bleak Dragoon [Rapid Abduction] LV+1 Additional attribute rarity: ★★★☆☆
52281;Dragoon_Advanced_Rune_31;Bleak Dragoon [Death Tangle] LV+1 Additional attribute rarity: ★★☆☆☆
52282;Dragoon_Advanced_Rune_32;Bleak Dragoon [Abyss Devourer] LV+1 Additional attribute rarity: ★★☆☆☆
52283;Dragoon_Advanced_Rune_33;Bleak Dragoon [Abyss Abductor] LV+1 Additional attribute rarity: ★★★★☆
52284;Dragoon_Advanced_Rune_34;Bleak Dragoon [Lunge] LV+1 Additional attribute rarity: ★★★★☆
52285;Dragoon_Advanced_Rune_35;Bleak Dragoon [Curse Inflictor] LV+1 Additional attribute rarity: ★★☆☆☆
52286;Dragoon_Advanced_Rune_36;Bleak Dragoon [Elegy] LV+1 Additional attribute rarity: ★★☆☆☆
52287;Dragoon_Advanced_Rune_37;Bleak Dragoon [Dark Night] LV+1 Additional attribute rarity: ★★☆☆☆
52288;Dragoon_Advanced_Rune_38;Bleak Dragoon [Buried Soul of Darkness] LV+1 Additional attribute rarity: ★★★★★
52289;Dragoon_Advanced_Rune_39;Bleak Dragoon [Dragon Realm] LV+1 Additional attribute rarity: ★★☆☆☆
52290;Dragoon_Advanced_Rune_40;Bleak Dragoon [Dragon Might] LV+1 Additional attribute rarity: ★★☆☆☆
52291;Dragoon_Advanced_Rune_41;Bleak Dragoon [Venom Gnasher] LV+1 Additional attribute rarity: ★★☆☆☆
52292;Dragoon_Advanced_Rune_42;Bleak Dragoon [Dragon Tamer: Darkness] LV+1 Additional attribute rarity: ★★☆☆☆
52293;Dragoon_Advanced_Rune_43;Ashen Dragoon [Blazing Lance: Flowing Flame] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
52294;Dragoon_Advanced_Rune_44;Sleet Dragoon [Tranquil Entity] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
52295;Dragoon_Advanced_Rune_45;Bleak Dragoon [Death Tangle] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
52296;Dragoon_Advanced_Rune_46;Bleak Dragoon [Elegy] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
52297;Dragoon_Advanced_Rune_47;Bleak Dragoon [Venom Gnasher] LV+1 Additional attribute rarity: ★★★★☆ (True Rune)
58539;Juggernaut_Normal_Rune_01;Rage Juggernaut [Extreme Cross Slash] Lv +1 Additional attribute rarity: ★★☆☆☆
58540;Juggernaut_Normal_Rune_02;Rage Juggernaut [Frenzied Enchantment] Lv +1 Additional attribute rarity: ★★★★☆
58541;Juggernaut_Normal_Rune_03;Rage Juggernaut [Frenzied Slash Streak] Lv +1 Additional attribute rarity: ★★☆☆☆
58542;Juggernaut_Normal_Rune_04;Rage Juggernaut [Weapon Fortify] Lv +1 Additional attribute rarity: ★★☆☆☆
58543;Juggernaut_Normal_Rune_05;Rage Juggernaut [Refined Blood Evasion] Lv +1 Additional attribute rarity: ★★★★☆
58544;Juggernaut_Normal_Rune_06;Rage Juggernaut [Smash] Lv +1 Additional attribute rarity: ★★☆☆☆
58545;Juggernaut_Normal_Rune_07;Rage Juggernaut [Dragon Soar] Lv +1 Additional attribute rarity: ★★★★★
58546;Juggernaut_Normal_Rune_08;Rage Juggernaut [Increases Blood Split] Lv +1 Additional attribute rarity: ★★★★☆
58547;Juggernaut_Normal_Rune_09;Rage Juggernaut [Provoke] Lv +1 Additional attribute rarity: ★★☆☆☆
58548;Juggernaut_Normal_Rune_10;Rage Juggernaut [Unstopping Streak] Lv +1 Additional attribute rarity: ★★★☆☆
58549;Juggernaut_Normal_Rune_11;Rage Juggernaut [Demon Blood Conversion] Lv +1 Additional attribute rarity: ★★★★☆
58550;Juggernaut_Normal_Rune_12;Rage Juggernaut [Super Might] Lv +1 Additional attribute rarity: ★★★★☆
58551;Juggernaut_Normal_Rune_13;Renunciation Juggernaut [Flesh Laceration] Lv +1 Additional attribute rarity: ★★★★☆
58552;Juggernaut_Normal_Rune_14;Renunciation Juggernaut [Delicate Strike] Lv +1 Additional attribute rarity: ★★★★☆
58553;Juggernaut_Normal_Rune_15;Renunciation Juggernaut [Quick Hack] Lv +1 Additional attribute rarity: ★★☆☆☆
58554;Juggernaut_Normal_Rune_16;Renunciation Juggernaut [Refined Triple Slash] Lv +1 Additional attribute rarity: ★★★★☆
58555;Juggernaut_Normal_Rune_17;Renunciation Juggernaut [Extended Blood Bath] Lv +1 Additional attribute rarity: ★★★★★
58556;Juggernaut_Normal_Rune_18;Renunciation Juggernaut [Quick Tempered] Lv +1 Additional attribute rarity: ★★☆☆☆
58557;Juggernaut_Normal_Rune_19;Renunciation Juggernaut [Mark of Weakness] Lv +1 Additional attribute rarity: ★★☆☆☆
58558;Juggernaut_Normal_Rune_20;Renunciation Juggernaut [Quick Throw] Lv +1 Additional attribute rarity: ★★☆☆☆
58559;Juggernaut_Normal_Rune_21;Renunciation Juggernaut [Enhanced Skin] Lv +1 Additional attribute rarity: ★★☆☆☆
58560;Juggernaut_Normal_Rune_22;Renunciation Juggernaut [Bloody Mark] Lv +1 Additional attribute rarity: ★★☆☆☆
58561;Juggernaut_Normal_Rune_23;Renunciation Juggernaut [Over the Top] Lv +1 Additional attribute rarity: ★★★★☆
58562;Juggernaut_Normal_Rune_24;Renunciation Juggernaut [Suppressed Blood Explosion] Lv +1 Additional attribute rarity: ★★★★☆
58563;Juggernaut_Normal_Rune_25;Renunciation Juggernaut [Enhanced Blood Spirit Hand] Lv +1 Additional attribute rarity: ★★★☆☆
